,id,Book_Name,Writer_Name,Category,Rating,Review,Site,sentiment,label,Book_name_without_spaces
55,43614, How to Teach English (Paperback)  An Elite book for Ambitious English Teachers Advanced Learners   , S. M. Zakir Hussain , English Grammar and Language Learning ,1,বিশেষ কিছু না,Rokomari,negative,0,HowtoTeachEnglish(Paperback)AnElitebookforAmbitiousEnglishTeachersAdvancedLearners
56,50715," গুচ্ছ গাইডলাইন - ব্যবসায় শিক্ষা শাখা (পেপারব্যাক)  বাংলা, ইংরেজি, ICT, হিসাববিজ্ঞান ও ব্যবস্থাপনা   ", গাইডলাইন পাবলিকেশন্স (সম্পাদক) , ব্যবসায় শিক্ষা ভর্তি প্রস্তুতি ,1,বইটি কি ২০২২ সালে পরিক্ষার্থীদের জন্য ও প্রযোজ্য হবে ❓❔❔❔,Rokomari,negative,0,"গুচ্ছগাইডলাইন-ব্যবসায়শিক্ষাশাখা(পেপারব্যাক)বাংলা,ইংরেজি,ICT,হিসাববিজ্ঞানওব্যবস্থাপনা"
57,6636, কাটামুণ্ডুর বিভীষিকা (হার্ডকভার)     , অরুণ কুমার বিশ্বাস , শিশু-কিশোর উপন্যাস ,1,"চরম ফালতু একটা বই।হরর, থ্রিলারের কচুও লিখতে পারে না, পুরাই জঘন্য সব গল্পে ভরা।আমার পুরাটা টাকাই জলে গেছে... কেউ টাকা নষ্ট করতে চাইলে কিনতে পারেন। ",Rokomari,negative,0,কাটামুণ্ডুরবিভীষিকা(হার্ডকভার)
58,28781, জনমভর     , আরিফ খন্দকার , সমকালীন উপন্যাস ,1,ভালো,Rokomari,negative,0,জনমভর
59,112911, Love Stories for Children-1 (Paperback)     , Md. Ataur Rahman , Class- 1 ,1,খারাপ,Rokomari,negative,0,LoveStoriesforChildren-1(Paperback)
60,72050, বেয়াক্কেলের ব্যাকরণ (পেপারব্যাক)     , তাপস রায় , ব্যঙ্গ ও রম্যরচনা ,1,Plz বইয়ের ব্যয় হ্রাস করুন।অন্যথায় আমরা বইয়ের দোকান থেকে কিনতে পারি কারণ তারা 25% ছাড়ে বই বিক্রি করছে যেখানে আপনি কেবল 10-20% ডিস্কআউট (সর্বাধিক) দেয়।,Rokomari,negative,0,বেয়াক্কেলেরব্যাকরণ(পেপারব্যাক)
61,127702, রূপম অন দি রকস (হার্ডকভার)     , রূপম ইসলাম , পশ্চিমবঙ্গের বই: বিবিধ বই ,1,অত্যন্ত হতাশ!উচ্চ আশা ছিল!তবে কী ছিল?,Rokomari,negative,0,রূপমঅনদিরকস(হার্ডকভার)
62,8017, পরমাণুর রাজ্যে (হার্ডকভার)     , আইজ্যাক আসিমভ , বিজ্ঞান ও প্রযুক্তি ,1,ফন্ট ভালো না বলে পড়তে অসুবিধা হয় এবং ২০১৪ সালের বই। ,Rokomari,negative,0,পরমাণুররাজ্যে(হার্ডকভার)
63,80919, দ্য লাইফ চেঞ্জিং ম্যাজিক অব টাইডিং আপ (হার্ডকভার)  দ্য জাপানিজ আর্ট অব ডিক্লাটারিং অ্যান্ড অর্গানাইজিং   , মারি কনডো , অনুবাদ: আত্ম-উন্নয়ন ও মেডিটেশন ,1,"ভালো লাগলো না , এভারেজ",Rokomari,negative,0,দ্যলাইফচেঞ্জিংম্যাজিকঅবটাইডিংআপ(হার্ডকভার)দ্যজাপানিজআর্টঅবডিক্লাটারিংঅ্যান্ডঅর্গানাইজিং
64,90479, দি অ্যাক্সন (পেপারব্যাক)     , বিজ্ঞানবিদ্যা টিম (সম্পাদক) , মেডিক্যাল ভর্তি প্রস্তুতি ,1,আমরা হব,Rokomari,negative,0,দিঅ্যাক্সন(পেপারব্যাক)
65,104479, মানবতার জননী শেখ হাসিনা (হার্ডকভার)     , মুনশী শাহাবুদ্দীন আহমেদ (সম্পাদক) , বাংলাদেশের রাজনৈতিক ব্যক্তিত্ব ,1,আমার দেখা সবচেয়ে বাজে বইগুলোর একটা।।।,Rokomari,negative,0,মানবতারজননীশেখহাসিনা(হার্ডকভার)
66,48124, মোটু পাতলু (পেপারব্যাক)     , কিডস্‌ বুকস্‌ , শিশু-কিশোর গল্প ,1,খারাপ,Rokomari,negative,0,মোটুপাতলু(পেপারব্যাক)
67,82741, MCQ অ্যাসেসমেন্ট কালেকশন (পেপারব্যাক)     , পাঞ্জেরী সম্পাদনা পর্ষদ , প্রিলিমিনারি ,1,বইটি যদি আরেকটু ব্যাখ্যাসহ প্রদান করা হতো তাহলে ভালো হতো কিন্তু বইটিতে শর্টকাট করা হয়েছে ,Rokomari,negative,0,MCQঅ্যাসেসমেন্টকালেকশন(পেপারব্যাক)
68,130268, সুরক্ষিত দূর্গ (পেপারব্যাক)  ২৪ ঘন্টার যিকির-আমল ও শরীর সুরক্ষার নিশ্চিত ফলাফল নিয়ে রচিত   , শাইখ আব্দুল্লাহ বিন মুহাম্মাদ সাদহান , সালাত/নামায ,1,আমাকে কখনও ইসলামিক ফনার এই বইগুলি দেখান না,Rokomari,negative,0,সুরক্ষিতদূর্গ(পেপারব্যাক)২৪ঘন্টারযিকির-আমলওশরীরসুরক্ষারনিশ্চিতফলাফলনিয়েরচিত
